,Identified_Name,Identified_dist
0,Desconocido,1.1063700914382935
1,Desconocido,1.0280547142028809
2,Desconocido,1.1069167852401733
3,Desconocido,1.1241260766983032
4,Desconocido,1.109635353088379
5,Desconocido,1.0744032859802246
6,Desconocido,1.0804027318954468
7,Desconocido,1.0388470888137817
8,Desconocido,1.0673328638076782
9,Desconocido,1.1166359186172485
10,Desconocido,1.1123853921890259
11,Desconocido,1.0811856985092163
12,Desconocido,1.1076040267944336
13,Desconocido,1.0688750743865967
14,Desconocido,1.102758526802063
15,Desconocido,1.0642832517623901
16,Desconocido,1.1193904876708984
17,Desconocido,1.1351948976516724
18,Desconocido,1.1137070655822754
19,Desconocido,1.1338367462158203
20,Desconocido,1.1199634075164795
21,Desconocido,1.105330467224121
22,Desconocido,1.141633152961731
23,Desconocido,1.1390775442123413
24,Desconocido,1.1167314052581787
25,Desconocido,1.090335726737976
26,Desconocido,1.1196264028549194
27,Desconocido,1.1220165491104126
28,Desconocido,1.103658676147461
29,Desconocido,1.1077793836593628
30,Desconocido,1.0797512531280518
31,Desconocido,1.0734531879425049
32,Desconocido,1.0920193195343018
33,Desconocido,1.1115248203277588
34,Desconocido,1.0760067701339722
35,Desconocido,1.0985959768295288
36,Desconocido,1.0433565378189087
37,Desconocido,1.0389503240585327
38,Desconocido,1.0965684652328491
39,Desconocido,1.1114528179168701
40,Desconocido,1.1240254640579224
41,Desconocido,1.107759952545166
42,Desconocido,1.0663063526153564
43,Desconocido,1.095044732093811
44,Desconocido,1.1070201396942139
45,Desconocido,1.10295569896698
46,Desconocido,1.1551634073257446
47,Desconocido,1.0387976169586182
48,Desconocido,1.0510581731796265
49,Desconocido,1.1201480627059937
50,Desconocido,1.100656509399414
51,Desconocido,1.1251925230026245
52,Desconocido,1.0740735530853271
53,Desconocido,1.1503994464874268
54,Desconocido,1.141081690788269
55,Desconocido,1.1138612031936646
56,Desconocido,1.1183665990829468
57,Desconocido,1.1656774282455444
58,Desconocido,1.1736397743225098
59,Desconocido,1.165347933769226
60,Desconocido,1.1662465333938599
61,Desconocido,1.1391104459762573
62,Desconocido,1.1485826969146729
63,Desconocido,1.1468387842178345
64,Desconocido,1.0985560417175293
65,Desconocido,1.1230391263961792
66,Desconocido,1.1282354593276978
67,Desconocido,1.1132858991622925
68,Desconocido,1.073288917541504
69,Desconocido,1.090449571609497
70,Desconocido,1.0732777118682861
71,Desconocido,1.1202235221862793
72,Desconocido,1.121142864227295
73,Desconocido,1.0991735458374023
74,Desconocido,1.1013118028640747
75,Desconocido,1.1149663925170898
76,Desconocido,1.1202802658081055
77,Desconocido,1.1206276416778564
78,Desconocido,1.136975884437561
79,Desconocido,1.0955268144607544
80,Desconocido,1.089369535446167
81,Desconocido,1.1143230199813843
82,Desconocido,1.078955888748169
83,Desconocido,1.081124186515808
84,Desconocido,1.0736503601074219
85,Desconocido,1.0573759078979492
86,Desconocido,1.0993688106536865
87,Desconocido,1.0824350118637085
88,Desconocido,1.0906990766525269
89,Desconocido,1.0930378437042236
90,Desconocido,1.0830632448196411
91,Desconocido,1.0496469736099243
92,Desconocido,1.0720698833465576
93,Desconocido,1.109976053237915
94,Desconocido,1.1078349351882935
95,Desconocido,1.0938751697540283
96,Desconocido,1.0953305959701538
97,Desconocido,1.108127474784851
98,Desconocido,1.094533085823059
99,Desconocido,1.1000138521194458
100,Desconocido,1.1043952703475952
101,Desconocido,1.105838656425476
102,Desconocido,1.160650610923767
103,Desconocido,1.1170166730880737
104,Desconocido,1.1398664712905884
105,Desconocido,1.1160943508148193
106,Desconocido,1.0531195402145386
107,Desconocido,1.1017979383468628
108,Desconocido,1.0933582782745361
109,Desconocido,1.0952447652816772
110,Desconocido,1.0891064405441284
111,Desconocido,1.090653419494629
112,Desconocido,1.134455919265747
113,Desconocido,1.120811939239502
114,Desconocido,1.084840178489685
115,Desconocido,1.0967814922332764
116,Desconocido,1.1161421537399292
117,Desconocido,1.1545310020446777
