,Identified_Name,Identified_dist
0,Jesus Marticorena,0.7758752703666687
1,Jesus Marticorena,0.8327085375785828
2,Desconocido,0.9624813795089722
3,Desconocido,0.9930594563484192
4,Jesus Marticorena,0.7853291034698486
5,Jesus Marticorena,0.8849552273750305
6,Jesus Marticorena,0.8808935284614563
7,Jesus Marticorena,0.715303897857666
8,Jesus Marticorena,0.8499084115028381
9,Jesus Marticorena,0.7375333309173584
10,Desconocido,0.9173048138618469
11,Jesus Marticorena,0.8858325481414795
12,Jesus Marticorena,0.8230875134468079
13,Jesus Marticorena,0.8451799154281616
14,Jesus Marticorena,0.8123853802680969
15,Jesus Marticorena,0.8549517393112183
16,Jesus Marticorena,0.8462243676185608
17,Jesus Marticorena,0.7867031693458557
18,Jesus Marticorena,0.8075780868530273
19,Jesus Marticorena,0.871304452419281
20,Jesus Marticorena,0.8355416655540466
21,Desconocido,0.9182612299919128
22,Jesus Marticorena,0.8591152429580688
23,Jesus Marticorena,0.8192773461341858
24,Jesus Marticorena,0.8196492791175842
25,Jesus Marticorena,0.8074164390563965
26,Jesus Marticorena,0.8697114586830139
27,Jesus Marticorena,0.7725713849067688
28,Jesus Marticorena,0.7896745204925537
29,Jesus Marticorena,0.7954418659210205
30,Jesus Marticorena,0.8263129591941833
31,Desconocido,1.0039336681365967
32,Jesus Marticorena,0.7770966291427612
33,Jesus Marticorena,0.8368648886680603
34,Desconocido,0.9139267802238464
35,Jesus Marticorena,0.8673801422119141
36,Jesus Marticorena,0.7983837723731995
37,Jesus Marticorena,0.8552076816558838
38,Desconocido,0.9815238118171692
39,Desconocido,1.2323085069656372
40,Desconocido,0.9923996925354004
41,Jesus Marticorena,0.841456949710846
42,Jesus Marticorena,0.7497178316116333
43,Desconocido,0.9775044322013855
44,Desconocido,0.9116129875183105
45,Jesus Marticorena,0.7878382802009583
46,Desconocido,0.9249706268310547
47,Desconocido,1.1714837551116943
48,Desconocido,1.0290063619613647
49,Desconocido,1.191453456878662
50,Desconocido,1.091753363609314
51,Jesus Marticorena,0.8745477795600891
52,Jesus Marticorena,0.7071707844734192
53,Jesus Marticorena,0.7644120454788208
54,Desconocido,0.9520895481109619
55,Jesus Marticorena,0.7660051584243774
56,Desconocido,0.9457083940505981
57,Jesus Marticorena,0.8472184538841248
58,Jesus Marticorena,0.8533028960227966
59,Jesus Marticorena,0.8095964789390564
60,Jesus Marticorena,0.7281621098518372
61,Jesus Marticorena,0.7290393710136414
62,Jesus Marticorena,0.8942526578903198
63,Jesus Marticorena,0.817214846611023
64,Jesus Marticorena,0.8794845938682556
65,Jesus Marticorena,0.8071082830429077
66,Jesus Marticorena,0.731748640537262
67,Jesus Marticorena,0.8026833534240723
68,Desconocido,0.9047160148620605
69,Desconocido,1.0063526630401611
70,Desconocido,0.9441498517990112
71,Jesus Marticorena,0.810821533203125
72,Jesus Marticorena,0.8819044232368469
73,Jesus Marticorena,0.8057504892349243
74,Jesus Marticorena,0.8275114893913269
75,Jesus Marticorena,0.8536658883094788
76,Jesus Marticorena,0.788049042224884
77,Jesus Marticorena,0.7863636612892151
78,Jesus Marticorena,0.7408366799354553
79,Jesus Marticorena,0.739264965057373
80,Jesus Marticorena,0.818964958190918
81,Jesus Marticorena,0.8984696269035339
82,Desconocido,0.9154360890388489
