,Identified_Name,Identified_dist
0,Desconocido,0.9754013419151306
1,Desconocido,0.9851186275482178
2,Desconocido,1.0117515325546265
3,Desconocido,0.9721879363059998
4,Desconocido,0.9681608080863953
5,Desconocido,0.9714913368225098
6,Desconocido,0.9089317321777344
7,Desconocido,0.9069220423698425
8,Desconocido,1.0009099245071411
9,Desconocido,0.9864321351051331
10,Desconocido,0.9953738451004028
11,Desconocido,1.084917426109314
12,Desconocido,0.9537469744682312
13,Desconocido,0.9503725171089172
14,Desconocido,0.9961526989936829
15,Desconocido,1.0080876350402832
16,Desconocido,0.9597910046577454
17,Desconocido,1.0925570726394653
18,Desconocido,1.0659273862838745
19,Desconocido,1.061506986618042
20,Desconocido,1.0341004133224487
21,Desconocido,1.0228575468063354
22,Desconocido,1.0136579275131226
23,Desconocido,0.9478659629821777
24,Desconocido,0.9550132155418396
25,Desconocido,0.9927355051040649
26,Desconocido,1.0112582445144653
27,Desconocido,1.0100643634796143
28,Desconocido,1.0391803979873657
29,Desconocido,1.078291893005371
30,Desconocido,1.0072412490844727
31,Desconocido,1.1372662782669067
32,Desconocido,1.0392482280731201
33,Desconocido,0.9239543080329895
34,Desconocido,1.0064681768417358
35,Desconocido,1.058856725692749
36,Desconocido,1.0970360040664673
37,Desconocido,1.0649784803390503
38,Desconocido,1.0161657333374023
39,Desconocido,1.0436049699783325
40,Desconocido,0.9842464327812195
41,Desconocido,1.0026710033416748
42,Desconocido,0.9897347688674927
43,Desconocido,1.0450488328933716
44,Desconocido,1.13856041431427
45,Desconocido,1.1495723724365234
46,Desconocido,1.1774407625198364
47,Desconocido,1.1864409446716309
48,Desconocido,1.1830400228500366
49,Desconocido,1.122828483581543
50,Desconocido,1.1233367919921875
51,Desconocido,1.1334648132324219
52,Desconocido,1.1404051780700684
53,Desconocido,1.0738015174865723
54,Desconocido,1.0189927816390991
55,Desconocido,1.0019280910491943
56,Desconocido,0.977947473526001
57,Desconocido,0.9989559054374695
58,Desconocido,1.0039620399475098
59,Desconocido,0.9408342242240906
60,Desconocido,0.9310842156410217
61,Magna Perez,0.8983501195907593
62,Magna Perez,0.8957756161689758
63,Desconocido,0.923004686832428
64,Desconocido,0.9668241143226624
65,Desconocido,0.9650244116783142
66,Desconocido,1.0266791582107544
67,Desconocido,1.0341378450393677
68,Desconocido,1.0044680833816528
69,Desconocido,1.0025744438171387
70,Desconocido,1.0298606157302856
71,Desconocido,1.0311882495880127
72,Desconocido,1.0704911947250366
73,Desconocido,0.9918937087059021
74,Desconocido,1.0192848443984985
75,Desconocido,0.956141471862793
76,Desconocido,0.9282286167144775
77,Desconocido,0.9508238434791565
78,Desconocido,1.0030895471572876
79,Desconocido,1.0471490621566772
80,Desconocido,1.1045840978622437
81,Desconocido,1.0628738403320312
82,Desconocido,1.0237340927124023
83,Desconocido,0.994623601436615
84,Desconocido,1.028182029724121
85,Desconocido,1.0235521793365479
86,Desconocido,1.046279788017273
87,Desconocido,1.076769232749939
88,Desconocido,1.0940589904785156
89,Desconocido,1.0501612424850464
90,Desconocido,1.0397064685821533
91,Desconocido,1.1911447048187256
92,Desconocido,0.9842675924301147
93,Desconocido,1.1251670122146606
94,Desconocido,1.1741818189620972
95,Desconocido,1.1568503379821777
96,Desconocido,1.192108392715454
97,Desconocido,0.9143220782279968
98,Desconocido,1.2013031244277954
99,Desconocido,1.0687570571899414
100,Desconocido,1.125505805015564
101,Desconocido,1.0802862644195557
102,Desconocido,1.080939531326294
103,Desconocido,1.0965832471847534
104,Desconocido,1.073055624961853
105,Desconocido,0.9838486313819885
106,Desconocido,0.9407967925071716
107,Desconocido,1.0200238227844238
108,Desconocido,1.036237120628357
109,Desconocido,1.0788925886154175
110,Desconocido,0.9921920299530029
111,Desconocido,0.9711981415748596
112,Desconocido,0.9851805567741394
113,Desconocido,0.9877810478210449
114,Desconocido,1.0363588333129883
115,Desconocido,1.0085870027542114
116,Desconocido,1.034653663635254
117,Desconocido,1.0513134002685547
118,Desconocido,1.0230213403701782
119,Desconocido,1.0479793548583984
120,Desconocido,0.9664375185966492
121,Desconocido,0.9870932698249817
122,Desconocido,0.9845421314239502
123,Desconocido,1.1735312938690186
124,Desconocido,1.1063369512557983
125,Desconocido,1.0928243398666382
126,Desconocido,1.1251319646835327
127,Desconocido,1.1698453426361084
128,Desconocido,1.164431095123291
